Uniprot_Id,Gene_Symbol,Description,Group_ID,Set5 Peptides,Collapsed,Parsimony,MCF10A (repeat 3),MDA-MB-175VII,BT-474,BT-483,EFM-19,EVSA-T,HCC1187,MDA-MB-415,PDX1206,Old Bridge5,New Bridge5,Uniprot_Id_prefix
Q86V15,CASZ1,CASZ1_HUMAN Zinc finger protein castor homolog 1,1199,43,C,UR,47.354120121156946,32.12681489479736,155.0064680247132,129.65057759301496,108.38688193528922,261.51998307460195,101.25701444239255,104.05801359416898,109.43955200336067,39.98372093023256,45.5522643064333,Q86V15
P11047,LAMC1,LAMC1_HUMAN Laminin subunit gamma-1,1200,56,C,UR,295.6170075722089,44.29907251011092,47.96058267197586,41.86672984287062,25.661154888127378,37.97768711033031,57.21223472129277,57.49165361265747,71.80696119356416,268.0857142857143,259.6242499533943,P11047
Q13753,LAMC2,LAMC2_HUMAN Laminin subunit gamma-2,1201,51,C,UR,549.1618463250027,23.457828204946516,5.542380185720879,8.96566600544815,9.07910377713369,7.571266025857963,10.550597966639566,47.39511725929827,11.872347857281373,314.48627450980393,212.84452601758167,Q13753
P56159,GFRA1,GFRA1_HUMAN GDNF family receptor alpha-1,1202,17,C,UR,12.637843801095704,18.294497106573626,91.50847507524017,135.98665584052776,16.275896819681883,13.959767679450566,166.10803942313015,13.740079734063734,10.982251483444859,239.79294117647058,257.2478456660103,P56159
Q96SW2,CRBN,CRBN_HUMAN Protein cereblon,1203,18,C,UR,29.847248813094023,119.32687616676755,183.2129908283698,119.48185318350099,138.6537473203893,121.01283851738727,137.23812085600278,71.59136305007493,235.20534324393248,94.43111111111111,92.30725407258048,Q96SW2
Q9C0G0,ZNF407,ZN407_HUMAN Zinc finger protein 407,1204,6,C,UR,92.30886973852903,63.327477488774484,174.49166568496534,84.16103080681602,110.7157448197804,93.88439372734604,72.44065790348995,56.81539964677972,114.54454300765072,96.75316666666667,97.17782079146431,Q9C0G0
Q8NHP8,PLBD2,PLBL2_HUMAN Putative phospholipase B-like 2,1205,25,C,UR,47.88622583559816,86.45793287981942,113.79177282504142,283.29094031371415,101.82749876279495,57.567628751731526,78.10910565973697,80.41855412229307,123.54502086654603,63.4596,69.42296633241757,Q8NHP8
Q5XXA6,ANO1,ANO1_HUMAN Anoctamin-1,1206,38,C,UR,17.56147385022582,48.19338899153177,64.98151194655948,30.25669628744404,26.089392892838948,64.1597476898719,57.75215595596941,918.9216436492358,98.72319019016237,50.499736842105264,25.428837606410035,Q5XXA6
H0YDD9,ANO1,H0YDD9_HUMAN Anoctamin (Fragment),1206,5,C,UR,14.800348726808616,32.202224859323465,34.296096174516585,16.56752861391671,17.292663395751756,32.664230641548826,27.61089454940815,567.7271763145329,58.00781351425316,20.8988,16.482638982937797,H0YDD9
Q9NRA2,SLC17A5,S17A5_HUMAN Sialin,1207,4,C,UR,55.20866877319433,237.94603199192156,75.13615166698163,43.65844751051434,83.47623466671861,48.904837072155004,103.50712985920818,111.62731153404485,115.01917372971882,101.36200000000001,89.55890734182401,Q9NRA2
Q9HB09,BCL2L12,B2L12_HUMAN Bcl-2-like protein 12,1208,7,C,UR,159.53352748194894,109.44045955784067,65.81944664589832,40.05302380846839,115.92903016290916,95.83992584912129,76.13523331893037,25.23904913032226,27.04299678648487,147.50285714285715,145.81400680026186,Q9HB09
Q86UL3,AGPAT6,GPAT4_HUMAN Glycerol-3-phosphate acyltransferase 4,1209,13,C,UR,189.4338121703387,82.81546436050027,198.11212482699057,309.26928768848614,52.929098240136284,239.37241802337311,63.59774480142121,114.2657639627842,110.0263240612392,143.94153846153847,141.4746361489557,Q86UL3
Q53EU6,AGPAT9,GPAT3_HUMAN Glycerol-3-phosphate acyltransferase 3,1209,7,C,UR,92.69410674304906,142.4709846405143,39.88816400582689,40.27649597750846,43.534349245705556,155.30194766780383,15.529330106867564,172.94557032299844,36.453048377195245,299.55285714285714,248.0684182634701,Q53EU6
Q15004,KIAA0101,PAF15_HUMAN PCNA-associated factor,1210,8,C,UR,130.12627809270947,69.56860291957544,70.00259181985933,39.56729199142623,124.94009128293827,112.44236004325295,71.94357989875515,60.09481793521516,152.68315565748762,113.445,155.18395603912853,Q15004
P11717,IGF2R,MPRI_HUMAN Cation-independent mannose-6-phosphate receptor,1211,112,C,UR,131.3191374800526,84.90418425933967,105.75635259652763,84.24411751534083,161.9178442909587,92.44583821951197,102.09292925658593,44.28106294829308,117.57985490698248,106.16339285714285,98.35417338531508,P11717
Q14146,URB2,URB2_HUMAN Unhealthy ribosome biogenesis protein 2 homolog,1212,41,C,UR,224.4630030214786,56.38351130158149,112.72959897590636,87.11268337414513,158.48273205751266,158.76810099891017,118.78568265244441,47.51492368862854,89.98938353480695,123.13048780487806,118.75651820539719,Q14146
Q8TBE0,BAHD1,BAHD1_HUMAN Bromo adjacent homology domain-containing 1 protein,1213,15,C,UR,62.88007113918912,107.22555164578168,62.59712484008479,119.7021824819857,83.26497864716424,104.66460360912247,46.50019597634158,68.60328642679019,95.54813667415641,77.32199999999999,63.705150693525255,Q8TBE0
P15927-3,RPA2,RFA2_HUMAN Isoform 3 of Replication protein A 32 kDa subunit,1214,16,C,UR,67.47569124480692,71.5804859871609,110.7214279061173,74.80503938671532,111.28743845156085,101.37679851678479,101.70827839307918,103.53534501985918,111.04756247201865,140.7075,99.39003966936447,P15927
Q16610-4,ECM1,ECM1_HUMAN Isoform 4 of Extracellular matrix protein 1,1215,9,C,UR,85.1764143137862,62.91212511345523,51.64352039232478,43.71057459864318,21.089969768526185,17.206577980619393,22.66588980930825,71.81797144381532,325.61667420896015,162.36444444444444,181.86741803875705,Q16610
Q8IXH7,NELFCD,NELFD_HUMAN Negative elongation factor C/D,1216,36,C,UR,64.66355854088985,83.36513632137843,159.72151923096246,159.66540775513386,182.195208505752,166.36235246358703,131.04562336385376,70.81540266923878,184.47834582920493,97.10444444444445,90.46547985844215,Q8IXH7
P30281,CCND3,CCND3_HUMAN G1/S-specific cyclin-D3,1217,4,C,UR,45.01800753651247,46.60690443063681,45.74653396731993,206.39667186176578,101.95141082038144,58.51801322643573,56.53825689424917,83.84977542750269,103.14354322145415,63.522,78.98146307949938,P30281
Q9UBF8-2,PI4KB,PI4KB_HUMAN Isoform 2 of Phosphatidylinositol 4-kinase beta,1218,25,C,UR,55.27957450368249,106.06307698548912,85.57225290329433,164.95972487648766,115.41337507173836,99.64993639710964,229.48329362975062,92.853516361073,151.6719579861392,79.4508,76.88456134028421,Q9UBF8
P19447,ERCC3,ERCC3_HUMAN TFIIH basal transcription factor complex helicase XPB subunit,1219,33,C,UR,134.24361407111675,116.70680305168933,142.1399837878459,118.28856450894105,106.86919078733818,117.5094025513777,143.99980175903585,107.57075843825089,142.86366055354452,126.71060606060605,115.44960576595159,P19447
Q9BXI6,TBC1D10A,TB10A_HUMAN TBC1 domain family member 10A,1220,23,C,UR,77.87803873162572,249.6651212108129,80.15300188383411,175.55175502380226,179.2619142251187,119.78051175417427,65.32956379165495,107.0092220799264,115.1591884527212,99.43739130434783,96.55336162973414,Q9BXI6
Q4KMP7,TBC1D10B,TB10B_HUMAN TBC1 domain family member 10B,1220,36,C,UR,114.42661287870047,130.68560098642507,69.80815260102868,102.9932753542753,131.17098806891957,117.65385152330478,81.90846624502637,109.79405969519803,137.81166698981426,104.48583333333333,104.27332288033793,Q4KMP7
Q8WTX7,GATSL3,GATL3_HUMAN GATS-like protein 3,1220,1,C,UR,27.000311288803637,333.9663493337325,181.58060704290136,331.96959581559713,189.37131670561882,54.99938906498029,101.25696962551405,121.19276389573183,122.10806094539653,139.29,104.52448384332794,Q8WTX7
Q9UK99,FBXO3,FBX3_HUMAN F-box only protein 3,1221,9,C,UR,49.851120522867745,99.8348606510474,71.12212214742371,130.92354380302442,37.636948465888025,205.58409342264633,73.57263017154824,116.58028761682422,42.61162024088712,101.14922222222224,96.36615073138603,Q9UK99
P26358-2,DNMT1,DNMT1_HUMAN Isoform 2 of DNA (cytosine-5)-methyltransferase 1,1222,107,C,UR,121.33913557943912,63.99924384865568,206.87465422291874,58.03246693639355,141.59399815601256,142.465360281199,164.71162014275686,49.78812682274657,113.53623125700297,136.58691588785047,135.15017889595535,P26358
P26358,DNMT1,DNMT1_HUMAN DNA (cytosine-5)-methyltransferase 1,1222,1,C,UR,80.48116226159685,44.4849113843554,133.53319057850982,28.23304884537025,78.87788966974738,80.4488451351522,101.82354460353017,37.88753649159776,72.1586634391931,70.2091,81.63381463688764,P26358
Q9BXS4,TMEM59,TMM59_HUMAN Transmembrane protein 59,1223,16,C,UR,65.82593596737499,52.11492331917553,108.01710197735807,59.534593621653116,108.90065982390935,95.53518148961003,80.12507193355557,231.74056773671828,121.91044197202635,128.6825,189.7797122978417,Q9BXS4
Q9UKL6,PCTP,PPCT_HUMAN Phosphatidylcholine transfer protein,1224,7,C,UR,52.56091024533908,201.44270208857571,344.54768422505583,125.98370182626704,146.9967854787409,31.48630418720019,85.97458692160103,131.76677300940008,77.67417182562707,79.07485714285714,67.12069314839124,Q9UKL6
Q8N954,GPATCH11,GPT11_HUMAN G patch domain-containing protein 11,1225,4,C,UR,144.40115015592914,118.76949973193685,148.2947222872308,112.67947340744409,175.53802221780896,194.66681712418466,207.16361196602264,121.07800564697679,127.03164582278752,168.25424999999998,290.3203827874302,Q8N954
P61247,RPS3A,RS3A_HUMAN 40S ribosomal protein S3a,1226,93,C,UR,144.18199615083918,91.37101946380591,79.53697184887616,88.98714913984561,116.12942925693648,142.82706761513032,109.0898241447545,88.39675713240024,110.10531344659424,123.50215053763442,113.8988098662926,P61247
Q12789,GTF3C1,TF3C1_HUMAN General transcription factor 3C polypeptide 1,1227,98,C,UR,129.29006284516262,44.88632703592116,153.66974519500576,123.44545523408806,109.47957211471325,151.6141649668345,105.70579847205212,78.21803902253548,143.96268099138533,90.11704081632652,90.46621576977552,Q12789
Q6ZRQ5,MMS22L,MMS22_HUMAN Protein MMS22-like,1228,15,C,UR,211.64205955487276,56.84094056302614,95.02196580482901,35.14853208918134,143.24477418783343,266.5310001013715,103.02285921119015,102.94955784803444,129.99835494391164,153.44799999999998,133.2430489819458,Q6ZRQ5
Q15831,STK11,STK11_HUMAN Serine/threonine-protein kinase STK11,1229,6,C,UR,79.26516973414475,129.82289682320422,124.7333939412234,108.29710395900631,130.86845276042507,114.7478881735237,174.84009192628483,90.847595860905,73.28413410724511,112.07633333333335,99.78018055395682,Q15831
O43900,PRICKLE3,PRIC3_HUMAN Prickle-like protein 3,1230,2,C,UR,42.525253418050525,25.439149010038225,24.14080250075826,26.231073137573652,25.928014516534386,24.69182436411995,16.519514860721106,47.55979455673128,23.609438891161236,30.724,26.352838668882853,O43900
Q6PI48,DARS2,"SYDM_HUMAN Aspartate--tRNA ligase, mitochondrial",1231,67,C,UR,124.55472255885476,100.95962726723334,188.18965466825645,181.35007221299256,183.1969346011271,78.37406988253633,43.1702060490719,53.55775582705443,118.05802107789823,74.44820895522388,65.54691251266671,Q6PI48
Q8N5J2-3,FAM63A,FA63A_HUMAN Isoform 3 of Protein FAM63A,1232,7,C,UR,38.14675906866055,52.4002266532515,26.579092551764504,163.8720852668674,38.02506867902183,24.316075210709926,30.689340324032194,73.89712183176451,37.29530216762879,32.03328571428572,34.431538480936695,Q8N5J2
Q6N075-2,MFSD5,MFSD5_HUMAN Isoform 2 of Molybdate-anion transporter,1233,7,C,UR,70.66326549022558,99.70280974179082,47.196260697033296,78.87948374706694,55.128180116411535,84.75658816266993,38.658831317040324,107.90223433221118,70.12826541745707,64.65599999999999,45.56652589467272,Q6N075
Q9NSU2,TREX1,TREX1_HUMAN Three prime repair exonuclease 1,1234,9,C,UR,120.16506435874074,92.56214082403353,63.21732023311046,85.72287329301957,50.93271562772202,19.3051197353899,41.27400217307813,106.59408297223845,28.286292501072303,96.21433333333333,94.71582050556988,Q9NSU2
Q99797,MIPEP,MIPEP_HUMAN Mitochondrial intermediate peptidase,1235,52,C,UR,232.00115215178295,102.92727978051948,153.20279499971107,153.32770944932784,147.12634495791139,180.13415006969308,73.07049449110012,94.17010011576741,206.82330061970384,73.80230769230769,86.40908384007062,Q99797
Q9HBU6,ETNK1,EKI1_HUMAN Ethanolamine kinase 1,1235,13,C,UR,65.98731154817487,41.65806604637534,113.25892279320237,160.3124866742765,59.487155402441246,201.04613384623255,137.51302452432913,132.94998652830168,46.223740742160786,69.56492307692307,60.44495942990561,Q9HBU6
Q9NVF9,ETNK2,EKI2_HUMAN Ethanolamine kinase 2,1235,7,C,UR,15.692113449700955,106.92201436071456,440.932483799976,595.1972948572437,238.2904110582365,34.591087933271595,11.289378096942244,113.71406373720497,150.7786448491595,45.31285714285714,44.770075818988936,Q9NVF9
Q96RL1,UIMC1,UIMC1_HUMAN BRCA1-A complex subunit RAP80,1236,19,C,UR,188.50071829624403,68.34922951430728,163.48048660419647,99.75737780558285,141.1136085782376,114.85762246826802,77.2564437889546,74.95578597698685,151.22519908539329,143.9884210526316,136.26874737272485,Q96RL1
Q16854,DGUOK,"DGUOK_HUMAN Deoxyguanosine kinase, mitochondrial",1237,7,C,UR,88.22058387000916,110.73479008335126,288.0822889410509,155.88591046017712,264.6240791757184,66.35353772309935,127.00777484597859,112.86459384322521,243.81260652515206,158.55857142857144,151.9619438812148,Q16854
O60293,ZFC3H1,ZC3H1_HUMAN Zinc finger C3H1 domain-containing protein,1238,37,C,UR,177.66577292376766,49.45258408399541,103.6453258320149,74.45598535574747,92.60229997175315,183.60093514591813,61.95709368441612,60.5974158059628,147.43866110396277,93.52486486486487,86.84830659426432,O60293
O94964-2,SOGA1,SOGA1_HUMAN Isoform 2 of Protein SOGA1,1239,34,C,UR,79.22211212143704,100.72502156514288,74.19751474835897,148.31984280190818,115.73035163066922,166.57255120576966,101.20074289700345,134.5510859261198,82.82258963347216,122.39205882352941,129.17291662304672,O94964
Q9Y4B5,SOGA2,SOGA2_HUMAN Protein SOGA2,1239,7,C,UR,84.34361803570278,38.097860632325656,56.17131060028813,49.977411577494294,38.28283823370627,35.31482904263744,62.72932051305326,35.70405228840622,102.1016451317492,182.20714285714286,182.445933548152,Q9Y4B5
Q15067,ACOX1,ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1,1240,47,C,UR,97.2816564747121,145.07171987718283,194.55612651691152,150.86545170785996,92.94170847651533,239.72395450186377,162.7955899979,157.77952698929136,114.69050736477503,102.29914893617023,91.22269774652862,Q15067
P49368,CCT3,TCPG_HUMAN T-complex protein 1 subunit gamma,1241,108,C,UR,97.01524137286764,99.30928807683333,116.07817040103967,77.7728858002029,153.33304314048806,182.2245590663089,164.33118957201376,103.13329035286377,110.3143162223129,126.72037037037036,126.77245343524297,P49368
P49915,GMPS,GUAA_HUMAN GMP synthase [glutamine-hydrolyzing],1242,93,C,UR,48.00366591646231,107.87724548899965,169.44541296791158,122.38174519314742,149.62790436363002,173.40679435327067,134.54031745173282,147.35751472138367,197.41880792111786,128.06774193548387,133.1775071216044,P49915
A6NHR9,SMCHD1,SMHD1_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1,1243,115,C,UR,128.80233238787997,61.253637297674906,188.65168504941667,87.63860891830748,74.16059209789186,140.8332650813359,273.4725536450313,57.750972616034915,186.95615701754778,138.11913043478262,120.66786418201067,A6NHR9
O15067,PFAS,PUR4_HUMAN Phosphoribosylformylglycinamidine synthase,1244,39,C,UR,46.638594264244176,64.22528254610494,83.30968435842694,86.78165622708843,130.53506455785922,249.2955777109276,117.76467960552277,105.52674005792939,68.28562617041719,150.80641025641026,141.05654587941123,O15067
Q8TB61,SLC35B2,S35B2_HUMAN Adenosine 3'-phospho 5'-phosphosulfate transporter 1,1245,25,C,UR,139.28941749361033,122.08249491482803,117.36662704794598,153.304666182217,192.4949965848264,153.24768683668702,64.77455156829221,269.2260728634342,214.6457156287191,113.8808,108.1577235888286,Q8TB61
Q9NPH2,ISYNA1,INO1_HUMAN Inositol-3-phosphate synthase 1,1246,31,C,UR,6.40938377297306,85.71434911053423,18.538942534926967,44.10992343819276,105.0579529853552,5.156178029760284,1203.2196275783142,20.257948277042466,24.338856634207513,26.689322580645158,21.127034820206063,Q9NPH2
Q9UKX7,NUP50,NUP50_HUMAN Nuclear pore complex protein Nup50,1247,55,C,UR,218.66119588288166,104.52672118858405,133.6161451537069,56.96478041593033,104.56236546689082,181.48015141276113,105.92026361587679,106.1480856032067,107.49163134375195,137.81945454545453,154.61545769195683,Q9UKX7
Q6YHK3,CD109,CD109_HUMAN CD109 antigen,1248,43,C,UR,749.7129562841857,19.251754499868095,9.02250475491633,36.23486480573482,16.16178762411474,10.040911919968991,14.2350730762392,125.31567989353684,45.62441213627602,225.5960465116279,199.71552435633356,Q6YHK3
Q9BW19,KIFC1,KIFC1_HUMAN Kinesin-like protein KIFC1,1249,39,C,UR,94.88421790501044,39.486044380014654,73.92904234361993,61.67906919131247,102.59884019705481,135.49286025702457,188.1092176269751,55.583671434771354,183.22421225026315,130.30358974358975,154.91933994950054,Q9BW19
P00491,PNP,PNPH_HUMAN Purine nucleoside phosphorylase,1250,48,C,UR,50.466211321488984,121.11477667936495,114.16235597352394,92.80632889545939,87.19807860769887,162.7846055824942,175.63583427777854,73.64472199298487,100.26892478848193,143.76854166666666,110.9033139413856,P00491
Q9Y2K7,KDM2A,KDM2A_HUMAN Lysine-specific demethylase 2A,1251,56,C,UR,94.23061587611298,75.71946715017081,170.02560659589477,52.02940114478513,97.57730213962529,128.65304119109504,102.26929567801041,242.50589452606008,87.87360739498442,95.59678571428572,103.0863006871706,Q9Y2K7
Q8NHM5,KDM2B,KDM2B_HUMAN Lysine-specific demethylase 2B,1251,13,C,UR,80.34102000050933,49.841325055931954,139.7806140519114,80.32105460305739,148.64450771221962,101.26922401572146,104.71260262199073,53.931421093047156,128.95920605913125,98.30000000000001,76.92507928027842,Q8NHM5
Q9NY97,B3GNT2,"B3GN2_HUMAN UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",1251,6,C,UR,139.98669113542707,147.44177339106065,131.408827525628,114.03206873200924,168.6252651968422,146.255302665057,125.05793651663011,195.6426811011984,205.65523172580708,121.77383333333334,123.95309832259268,Q9NY97
Q9BWS9-2,CHID1,CHID1_HUMAN Isoform 2 of Chitinase domain-containing protein 1,1252,24,C,UR,119.47768401329158,243.40793172707592,47.37033061886957,87.27757395769999,148.57564816405855,108.55219214824844,82.97641511231868,187.1322831946224,103.45018343340843,193.18041666666667,139.17428860816204,Q9BWS9
